UlykkeDato,FartøyNavn,UlykkeType,Breddegrad,Lengdegrad,AntallDød,AntallSkadet
1991-04-06 04:00:00,FEDERAL NORD,Grunnstøting,42.519999999999996,-82.68833333333332,,
1991-03-24 14:00:00,BOW SEA,Brann/Eksplosjon,38.06666666666666,-74.29999999999998,0.0,2.0
1991-02-13 12:00:00,GULLFISK,Kollisjon,68.75599999999999,14.235333333333333,1.0,1.0
1991-02-13 12:00:00,UREGISTRERT LYSTBÅT,Kollisjon,68.75599999999999,14.235333333333333,,
1991-03-28 09:00:00,ROCKY,Grunnstøting,58.86833333333333,9.429833333333331,,
1991-03-12 16:00:00,ARTUS,Arbeidsulykke/Personulykke,62.06666666666666,4.8999999999999995,0.0,1.0
1991-02-04 07:00:00,SUNDBUSS ERASMUS,Brann/Eksplosjon,56.03333333333333,12.616666666666667,,
1991-01-05 16:00:00,NORNEWS LEADER,Annen ulykke,60.406666666666666,5.2733333333333325,,
1991-01-05 16:00:00,POMOR MURMAN,Annen ulykke,60.406666666666666,5.2733333333333325,,
1991-03-17 08:00:00,KVALSKJÆR,Grunnstøting,68.56716666666665,16.517999999999997,,
1991-03-14 19:00:00,PERO,Arbeidsulykke/Personulykke,75.83333166666665,16.183331666666664,1.0,1.0
1991-03-13 10:00:00,BIOTØFF,Grunnstøting,67.72233333333332,14.701999999999998,,
1991-03-10 04:00:00,AMBOLTEN,Grunnstøting,67.67466666666665,14.403999999999998,,
1991-02-28 02:00:00,NIDARØ,Grunnstøting,55.90333333333333,10.834999999999999,,
1991-01-06 16:00:00,AMAZON,Grunnstøting,20.665,-17.03333333333333,,
1991-02-25 05:00:00,NORGAS CHIEF,Kollisjon,51.361666666666665,2.833333333333333,,
1991-02-25 05:00:00,ZIEMIA GNIEZNIENSKA,Kollisjon,51.361666666666665,2.833333333333333,,
1991-02-24 19:00:00,RØSUND,"Kontaktskade, Kaier, Broer etc",62.56166666666667,7.678333333333333,,
1991-02-20 09:00:00,NOVA SPIRIT,Kollisjon,34.3005,132.48466666666664,,
1991-02-20 09:00:00,KYOKUYO,Kollisjon,34.3005,132.48466666666664,,
1991-02-13 13:00:00,KAREN RAVN,Kollisjon,56.27166666666666,10.891666666666666,,
1991-02-13 13:00:00,FEVÅG,Kollisjon,56.27166666666666,10.891666666666666,,
1991-01-31 22:00:00,NOSAC STAR,Annen ulykke,56.74999999999999,11.891666666666666,,
1991-01-31 22:00:00,PRINSESSE RAGNHILD,Annen ulykke,56.74999999999999,11.891666666666666,,
1991-02-21 08:00:00,FJORDKLAKK,Arbeidsulykke/Personulykke,69.5175,20.684166666666666,1.0,0.0
1991-03-07 11:00:00,KRISTIAN RYGGEFJORD,Grunnstøting,67.3715,14.391999999999998,,
1991-03-04 06:00:00,SAMHOLD,Grunnstøting,67.125,14.016666666666666,,
1991-02-27 05:00:00,PORSANGERGUTT,Grunnstøting,71.98416666666667,24.616999999999997,,
1991-06-17 20:00:00,SOLGLYTT I,Grunnstøting,63.599999999999994,8.377999999999998,,
1991-05-30 11:00:00,BREMER REEDER,Miljøskade/Forurensing,57.86666666666667,5.616666666666666,,
1991-02-12 08:00:00,VÆRBITT,Arbeidsulykke/Personulykke,67.81666666666666,12.549999999999999,1.0,0.0
1991-02-07 15:00:00,FALKVÅG,Grunnstøting,66.01733333333334,12.191833333333332,,
1991-01-22 02:00:00,HOBBY,Annen ulykke,65.91966666666666,12.188333333333333,,
1991-01-08 17:00:00,HELGØY,Grunnstøting,68.80083333333333,16.617333333333335,,
1991-01-27 01:00:00,NUPEN,Grunnstøting,69.78433333333332,18.934333333333335,,
1991-02-22 15:00:00,NYHAMMER,Brann/Eksplosjon,22.557,60.47566666666666,2.0,5.0
1991-02-11 07:00:00,SKARODD,Grunnstøting,69.21733333333333,17.950499999999998,,
1991-02-06 00:00:00,LARS-ARILD,Grunnstøting,67.65333333333332,12.709333333333332,,
1991-02-03 09:00:00,RAV,Grunnstøting,69.21733333333333,17.950833333333332,,
1991-02-01 17:00:00,NORPOINT,Grunnstøting,59.52916666666666,17.053333333333335,,
1991-01-29 08:00:00,SEAHAWK,Annen ulykke,49.16666666666666,-58.33333333333333,,
1991-01-29 02:00:00,BOLESLAWIER,Kollisjon,52.48333333333333,4.416666666666666,,
1991-01-29 02:00:00,ULLERØ,Kollisjon,52.48333333333333,4.416666666666666,,
1991-01-28 10:00:00,MEGA HILL,Kollisjon,28.883333333333333,-89.35799999999999,,
1991-01-28 10:00:00,CAPE TRIDENT,Kollisjon,28.883333333333333,-89.35799999999999,,
1991-01-28 06:00:00,SVEAFJELL,Grunnstøting,66.37433333333333,13.007,,
1991-01-26 14:00:00,MIRANDA,Grunnstøting,63.834999999999994,-22.4375,,
1991-01-24 06:00:00,KATO,Grunnstøting,65.47083333333333,12.203333333333333,,
1991-01-21 02:00:00,HENK SENIOR,Kollisjon,53.31666666666666,3.733333333333333,,
1991-01-21 02:00:00,SANDPIPER,Kollisjon,53.31666666666666,3.733333333333333,,
1991-01-20 18:00:00,VEIDVÆRING,Grunnstøting,64.49249999999999,10.671666666666665,,
1991-01-15 21:00:00,POLAR HARVESTER,Grunnstøting,78.09666666666666,14.166666666666664,,
1991-01-13 11:00:00,RENATE OMEGA,Grunnstøting,61.56816666666666,4.949999999999999,,
1991-01-11 18:00:00,BASTØ II,"Kontaktskade, Kaier, Broer etc",59.416666666666664,10.5,0.0,1.0
1991-01-10 07:00:00,FISKEBANK,Grunnstøting,65.50466666666667,12.152999999999999,,
1991-01-03 23:00:00,FERNCAPE,Grunnstøting,-34.33416666666666,-58.467999999999996,,
1991-01-03 16:00:00,SALTNESVÅG,Grunnstøting,64.44333333333333,10.516666666666666,1.0,0.0
1990-03-21 12:00:00,DYVI KATTEGAT,Miljøskade/Forurensing,37.949999999999996,23.63333333333333,,
1990-12-14 17:00:00,HADARVÅG,Arbeidsulykke/Personulykke,58.14166666666666,7.983333333333332,1.0,0.0
1990-10-30 12:00:00,ARILD VIKING,Arbeidsulykke/Personulykke,37.016665,11.083329999999998,1.0,0.0
1990-11-16 18:00:00,HMS EXETER,Annen ulykke,52.06666666666666,2.4499999999999997,,
1990-11-16 18:00:00,STOLT HACIENDA,Annen ulykke,52.06666666666666,2.4499999999999997,,
1990-03-23 08:00:00,AZALEA,Hardtværskade,59.383333333333326,4.116666666666666,,
1990-11-19 11:00:00,ZUPPERT,Annen ulykke,57.89283333333333,7.2813333333333325,,
1990-11-19 11:00:00,TAMARA,Annen ulykke,57.89283333333333,7.2813333333333325,,
1990-11-12 18:00:00,LINGEGAS,Grunnstøting,59.085833333333326,5.471666666666667,,
1990-12-10 19:00:00,NUPEN,Grunnstøting,60.50933333333333,12.107333333333331,,
1990-12-07 10:00:00,RITA,"Kontaktskade, Kaier, Broer etc",58.98333333333333,5.676666666666666,,
1990-11-05 18:00:00,PLATO,Grunnstøting,59.34166666666666,5.3149999999999995,,
1990-12-29 00:00:00,TRANS BORG,Miljøskade/Forurensing,56.11666666666667,-7.499999999999999,,
1990-04-25 07:00:00,VIKANES SENIOR,Grunnstøting,62.33333333333333,5.666666666666666,,
1990-12-03 12:00:00,KIM,Grunnstøting,60.361666666666665,6.175,,
1990-10-09 08:00:00,TRONDENES,Lekkasje,62.181666666666665,5.755,,
1990-09-21 22:00:00,TARVIKBØEN,Grunnstøting,69.4515,18.017166666666665,,
1990-09-07 12:00:00,SKARBJØRN,Arbeidsulykke/Personulykke,62.464999999999996,6.121666666666666,0.0,1.0
1990-10-09 12:00:00,FRESA,Arbeidsulykke/Personulykke,59.736664999999995,10.258329999999999,,
1990-10-09 12:00:00,HAABAS,Arbeidsulykke/Personulykke,59.736664999999995,10.258329999999999,0.0,1.0
1990-04-22 22:00:00,HAVSTRAND,Arbeidsulykke/Personulykke,72.35666499999999,14.996664999999998,1.0,0.0
1990-11-19 12:00:00,RANVEIG,Arbeidsulykke/Personulykke,68.22166666666666,14.918333333333331,1.0,0.0
1990-05-21 14:00:00,SEA WAVE,Annen ulykke,59.58333333333333,10.633333333333333,,
1990-05-21 14:00:00,FRITIDSBÅT,Annen ulykke,59.58333333333333,10.633333333333333,,
1990-02-17 15:00:00,KASFJORD,Arbeidsulykke/Personulykke,70.68333333333332,19.833333333333332,0.0,1.0
1990-11-23 15:00:00,INISHOWEN,Grunnstøting,59.14416666666666,6.08,,
1990-08-25 18:00:00,VENABU,Kollisjon,43.349999999999994,-9.483333333333333,,
1990-08-25 18:00:00,THALAS SOPOROS,Kollisjon,43.349999999999994,-9.483333333333333,,
1990-09-30 00:00:00,MOSKUS,Kollisjon,62.37033333333333,5.633333333333333,,
1990-01-25 14:00:00,LUNDEN,"Kontaktskade, Kaier, Broer etc",58.949999999999996,5.916666666666667,,
1990-11-08 20:00:00,HANSA LUBECK,Annen ulykke,-19.849999999999998,113.54999999999998,,
1990-10-19 04:00:00,COMETA,Arbeidsulykke/Personulykke,60.38833333333333,5.3116666666666665,0.0,1.0
1990-12-13 04:00:00,DONAR,Annen ulykke,37.449999999999996,8.233333333333333,,
1990-12-14 05:00:00,TRØNDERBAS,Grunnstøting,60.00499999999999,5.103333333333333,,
1990-12-31 02:00:00,HANSA STAR,Annen ulykke,19.116666666666664,174.14999999999998,0.0,3.0
1990-12-12 17:00:00,GAPØY,Kollisjon,69.0,16.499999999999996,,
1990-12-09 17:00:00,SJØVÆR,Grunnstøting,68.36666666666667,15.040666666666665,,
1990-12-27 14:00:00,FREDVANG JR.,Arbeidsulykke/Personulykke,68.14999999999999,13.016666666666666,1.0,0.0
1990-12-27 04:00:00,GEIR ROGER,Grunnstøting,69.151,16.834666666666667,,
1990-12-18 04:00:00,BJØRNØYBUEN,Grunnstøting,69.88399999999999,26.099999999999998,,
1990-12-16 02:00:00,MARIANNE,Grunnstøting,70.0675,20.78333333333333,,
1990-12-11 17:00:00,KJETIL,Arbeidsulykke/Personulykke,70.20066666666666,22.834,0.0,1.0
1990-12-07 17:00:00,STENBAKKEN,Grunnstøting,78.23333333333333,15.667166666666665,,
1990-12-05 08:00:00,CONSENSUS WIND,Grunnstøting,-6.143333333333333,148.59333333333333,,
1990-12-03 13:00:00,GOALSEVARRE,Annen ulykke,69.66716666666666,19.65133333333333,,
1990-11-23 14:00:00,STÅLTOR,Hardtværskade,66.71666666666665,-21.616666666666667,,
1990-11-17 09:00:00,FRODE JUNIOR,Grunnstøting,71.0505,24.617166666666662,,
1990-11-15 12:00:00,BØRGE ALEXANDER,Kantring,58.25733333333333,4.655499999999999,2.0,0.0
1990-09-01 19:00:00,HENK SENIOR,Kollisjon,53.37166666666666,4.6883333333333335,,
1990-09-01 19:00:00,KUKAWA,Kollisjon,53.37166666666666,4.6883333333333335,,
1990-12-28 04:00:00,JARITA,Kantring,51.516999999999996,2.06683,1.0,2.0
1990-12-14 23:00:00,MORTEN LARSEN,Grunnstøting,69.75016666666666,19.11733333333333,,
1990-12-13 00:00:00,SANDRA,Grunnstøting,69.9675,20.267333333333333,,
1990-10-31 17:00:00,NESSEGUTT,Kollisjon,70.51749999999998,23.25133333333333,,
1990-09-20 19:00:00,VERONICA,Grunnstøting,69.5,18.05,,
1990-12-17 07:00:00,AURE,Grunnstøting,62.11333333333333,6.033333333333333,,
1990-12-17 13:00:00,DIDO,Kollisjon,29.999999999999996,90.08333333333333,,
1990-12-17 13:00:00,ATLANTIC FOREST,Kollisjon,29.999999999999996,90.08333333333333,,
1990-12-11 00:00:00,TELLO,Grunnstøting,61.57833333333333,4.965,,
1990-11-20 14:00:00,SUNNY CLIPPER,Annen ulykke,45.233333333333334,-8.283333333333333,,
1990-11-18 12:00:00,ANGLIA,Grunnstøting,54.41,8.611666666666666,,
1990-11-14 05:00:00,ARMANDA AGUNG,Annen ulykke,25.149999999999995,121.73333333333332,,
1990-11-14 05:00:00,LAKE ANNE,Annen ulykke,25.149999999999995,121.73333333333332,,
1990-11-12 23:00:00,ISNES,Grunnstøting,58.93833333333333,9.641666666666666,1.0,0.0
1990-10-28 06:00:00,TEVERA,Annen ulykke,44.48333333333333,12.283333333333333,,
1990-10-17 23:00:00,FOLGEFONN,Grunnstøting,59.42533333333333,5.235499999999999,,
1990-10-09 17:00:00,MULTIND,Hardtværskade,66.05,12.588333333333331,,
1990-10-02 07:00:00,STAR DIEPPE,Annen ulykke,59.916666666666664,10.749999999999998,,
1990-09-17 20:00:00,HERDLA,Annen ulykke,59.133333333333326,5.291666666666666,,
1990-09-09 14:00:00,HANSA BREMEN,Kollisjon,50.29999999999999,162.03333333333333,,
1990-09-09 14:00:00,SHIN OJI MARU,Kollisjon,50.29999999999999,162.03333333333333,,
1990-05-20 11:00:00,PETROBULK RULER,Annen ulykke,55.61666666666666,13.016666666666666,,
1990-02-18 01:00:00,EIKVAAG,Grunnstøting,58.33333333333333,6.266666666666666,,
1990-12-11 19:00:00,MØRETRÅL,Grunnstøting,63.55399999999999,9.192333333333332,,
1990-11-23 21:00:00,MALMØY,Grunnstøting,67.72366666666666,14.703,,
1990-11-08 05:00:00,KANNELES,Grunnstøting,63.869166666666665,9.724666666666666,,
1990-10-12 13:00:00,FRITIDSBÅT,Kollisjon,63.451,10.804999999999998,,
1990-10-12 13:00:00,SALTHAMMER,Kollisjon,63.451,10.804999999999998,,
1990-12-11 03:00:00,ILA,Grunnstøting,65.46933333333332,12.200999999999999,,
1990-12-10 06:00:00,MARIT,Grunnstøting,58.24583333333333,6.788333333333333,,
1990-11-25 19:00:00,PATCHBANK,Arbeidsulykke/Personulykke,59.25,5.166666666666666,0.0,1.0
1990-11-22 08:00:00,RINGHOLM,Grunnstøting,59.25,5.180833333333333,,
1990-12-17 18:00:00,BOTNO,Grunnstøting,61.574999999999996,4.9816666666666665,,
1990-12-18 07:00:00,BOW REIDUN,Brann/Eksplosjon,22.484165,119.28332999999999,2.0,1.0
1990-11-16 18:00:00,VARANGERFJORD,"Kontaktskade, Kaier, Broer etc",70.468,22.167166666666667,,
1990-11-08 03:00:00,TANGO MARINA,"Kontaktskade, Kaier, Broer etc",60.09666666666666,5.275833333333333,,
1990-11-06 20:00:00,SOTRATANK,Grunnstøting,60.9,4.908333333333332,,
1990-10-19 06:00:00,TORBAS,Grunnstøting,60.1275,4.988333333333333,,
1990-10-18 18:00:00,TROMSLAND,Grunnstøting,68.79333333333332,16.557499999999997,,
1990-10-14 08:00:00,VIKING QUEEN,Arbeidsulykke/Personulykke,61.33333333333333,2.0,0.0,1.0
1990-09-20 07:00:00,MINERAL,Grunnstøting,65.217,11.886499999999998,,
1990-09-11 00:00:00,STUYVESANT,Kollisjon,29.334666666666664,-94.68466666666666,,
1990-09-11 00:00:00,LAKE ANINA,Kollisjon,29.334666666666664,-94.68466666666666,,
1990-08-05 13:00:00,LAKE ANINA,Grunnstøting,45.5,-73.55,,
1990-12-18 10:00:00,ACINA,Brann/Eksplosjon,54.55833,-0.38333,5.0,1.0
1990-12-17 08:00:00,UTSIRA,Grunnstøting,59.37833333333333,5.1674999999999995,,
1990-12-16 18:00:00,TRANEVAAG,"Kontaktskade, Kaier, Broer etc",54.949999999999996,11.916666666666666,,
1990-12-03 08:00:00,BAMSE BRAKAR,"Kontaktskade, Kaier, Broer etc",59.916666666666664,10.749999999999998,1.0,1.0
1990-12-03 09:00:00,STOLT MAPLEWOOD,Brann/Eksplosjon,38.34166666666666,-9.6,,
1990-11-27 17:00:00,HAVLEIK,Grunnstøting,68.89583333333331,15.570333333333332,,
1990-11-27 03:00:00,LECA NORD,Grunnstøting,59.08333333333333,5.666666666666666,,
1990-11-25 20:00:00,MALMØY,Grunnstøting,64.758,11.100999999999999,,
1990-11-24 03:00:00,HELIOS,"Kontaktskade, Kaier, Broer etc",59.25,5.533333333333333,,
1990-11-08 14:00:00,LYSFOSS,Grunnstøting,59.10416666666666,10.981666666666666,,
1990-10-27 06:00:00,KERAK,Grunnstøting,63.513333333333335,7.978333333333333,,
1990-10-12 03:00:00,HILVANG,"Kontaktskade, Kaier, Broer etc",59.27499999999999,5.475,,
1990-11-22 10:00:00,RONIA,Grunnstøting,58.24166666666666,8.521666666666665,,
1990-11-22 15:00:00,BASKEN,Arbeidsulykke/Personulykke,57.99999999999999,8.0,0.0,1.0
1990-11-20 10:00:00,LYSTBÅT,Kollisjon,68.02133333333332,13.173666666666666,,
1990-11-20 10:00:00,SUNDBUEN JR.,Kollisjon,68.02133333333332,13.173666666666666,1.0,0.0
1990-11-16 01:00:00,HELGANES,Grunnstøting,59.28583333333332,5.164166666666667,,
1990-11-13 06:00:00,BERGE BROKER,Hardtværskade,40.033333333333324,-61.21666666666666,,
1990-11-06 21:00:00,BENI,Grunnstøting,60.80666666666666,4.971666666666667,,
1990-11-01 14:00:00,FJALIR,"Kontaktskade, Kaier, Broer etc",61.10133333333333,5.083666666666667,,
1990-10-15 15:00:00,VIKING II,Miljøskade/Forurensing,60.275,5.191666666666666,,
1990-09-20 15:00:00,RICHFIELD,Grunnstøting,53.83383333333333,8.784333333333333,,
1990-08-27 21:00:00,STAR LEIKANGER,Grunnstøting,30.366666666666664,-91.23466666666666,,
1990-11-13 10:00:00,OLAV DALEN,Kollisjon,68.23333333333332,16.166666666666664,0.0,1.0
1990-11-13 10:00:00,VIRAK,Kollisjon,68.23333333333332,16.166666666666664,,
1990-10-31 11:00:00,TEANO,"Kontaktskade, Kaier, Broer etc",54.48333333333333,-0.6166666666666666,,
1990-10-09 21:00:00,FAUSKEN,Arbeidsulykke/Personulykke,72.34916666666665,16.081666666666663,1.0,0.0
1990-11-02 08:00:00,NORDSKOTT,Grunnstøting,66.83449999999999,13.284999999999998,,
1990-08-01 15:00:00,VICTORIA,Brann/Eksplosjon,59.199999999999996,9.583333333333332,,
1990-07-01 14:00:00,FRAM,Brann/Eksplosjon,59.324999999999996,8.458333333333334,,
1990-10-16 05:00:00,SUNNMØRE,Grunnstøting,63.801999999999985,11.307999999999998,,
1990-10-16 13:00:00,HADARVÅG,Annen ulykke,62.96966666666666,7.787333333333332,,
1990-10-20 09:00:00,R-18887,Kollisjon,60.33333333333333,5.199999999999999,,
1990-10-20 09:00:00,LYDERHORN,Kollisjon,60.33333333333333,5.199999999999999,,
1990-10-16 20:00:00,GOULD DOLLAR,Grunnstøting,60.086666666666666,5.184166666666666,,
1990-10-13 17:00:00,MARNA HEPSØ,Annen ulykke,58.43333333333333,5.833333333333333,,
1990-10-11 02:00:00,SKANDI BETA,Arbeidsulykke/Personulykke,61.99999999999999,2.0,0.0,1.0
1990-10-10 03:00:00,BOW SPRING,Annen ulykke,29.833333333333332,-95.33333333333333,,
1990-10-03 12:00:00,NORALG,"Fartøyet er savnet, forsvunnet",61.26333333333333,4.859999999999999,2.0,0.0
1990-08-17 12:00:00,SLETTER,Hardtværskade,22.63333333333333,126.1,,
1990-12-30 05:00:00,RATHLYNN,Grunnstøting,61.66449999999999,4.9816666666666665,,
1990-10-29 13:00:00,ATLE JARL,Miljøskade/Forurensing,57.383333333333326,4.566666666666666,,
1990-10-27 09:00:00,BERGE CHARLOTTE,Brann/Eksplosjon,-22.356664999999996,0.175,5.0,0.0
1990-10-12 17:00:00,SKAGHOLM,Grunnstøting,63.64133333333332,8.687333333333333,,
1990-10-01 07:00:00,VESTGLANS,Brann/Eksplosjon,69.92333333333332,21.021666666666665,,
1990-09-28 21:00:00,BOW PANTHER,Kollisjon,67.49999999999999,-95.33333333333333,,
1990-09-28 21:00:00,DIXIE 2507,Kollisjon,67.49999999999999,-95.33333333333333,,
1990-08-29 22:00:00,HAVMANN,Kollisjon,58.03833333333333,4.454999999999999,,
1990-08-29 22:00:00,ØSTHUS,Kollisjon,58.03833333333333,4.454999999999999,,
1990-06-18 15:00:00,HUAL FAVORITA,Miljøskade/Forurensing,29.774666666666665,131.05599999999998,,
1990-09-28 23:00:00,Asbjørn Selsbane,Grunnstøting,68.7175,16.633999999999997,,
1990-09-01 16:00:00,AQUAMARINE,Kollisjon,64.03933333333332,10.023666666666667,,
1990-09-01 16:00:00,HARALD JARL,Kollisjon,64.03933333333332,10.023666666666667,,
1990-09-17 14:00:00,NORTH CAPE,Brann/Eksplosjon,37.93333333333333,23.63333333333333,,
1990-09-14 22:00:00,ØYSPRINT,Grunnstøting,62.757,6.825666666666666,,
1990-09-08 02:00:00,JOSEFSEN SENIOR,Grunnstøting,71.05116666666666,28.284166666666664,,
1990-08-31 03:00:00,ALFREDSON,Arbeidsulykke/Personulykke,71.25016666666667,26.673499999999997,1.0,0.0
1990-07-24 05:00:00,FJORDSHELL,Grunnstøting,59.31166666666667,18.805,,
1990-07-06 16:00:00,TOR INGE,Brann/Eksplosjon,68.13166666666666,13.441666666666666,,
1990-09-05 04:00:00,INGAR IVERSEN,Grunnstøting,63.37266666666666,8.235,,
1990-08-24 18:00:00,STRAUME,Grunnstøting,66.357,12.570666666666666,,
1990-07-13 16:00:00,RAMSØYSUND,Brann/Eksplosjon,74.31666666666665,30.366666666666664,,
1990-09-19 21:00:00,HELGELAND,Grunnstøting,66.502,12.104999999999999,,
1990-09-10 13:00:00,CATOR,Arbeidsulykke/Personulykke,59.33333333333333,5.0,0.0,1.0
1990-09-05 07:00:00,VILLA,Arbeidsulykke/Personulykke,58.35249999999999,8.611666666666666,0.0,1.0
1990-09-04 02:00:00,SØRVÅGVÆRING,Grunnstøting,67.50933333333333,11.983666666666666,,
1990-08-27 16:00:00,RYVINGEN,Grunnstøting,59.053333333333335,10.464999999999998,,
1990-08-23 17:00:00,RAMBO,Brann/Eksplosjon,69.91999999999999,20.836666666666666,,
1990-08-03 01:00:00,BOKNASUND,Grunnstøting,59.43666666666666,5.238333333333332,,
1990-07-14 12:00:00,LUNDEVAAG,Arbeidsulykke/Personulykke,54.83333333333333,11.133333333333333,1.0,0.0
1990-06-30 23:00:00,SEA SONNET,Kollisjon,28.83,-89.44333333333333,,
1990-06-30 23:00:00,NORDIC CHALLENGER,Kollisjon,28.83,-89.44333333333333,,
1990-04-09 23:00:00,HAUKNES,Kollisjon,53.553,4.918666666666666,,
1990-04-09 23:00:00,PIETERTJE ELIZABETH,Kollisjon,53.553,4.918666666666666,,
1990-02-07 00:00:00,NORMAN MERCHANT,Lekkasje,39.93333333333332,-33.4,,
1990-08-29 21:00:00,MIA MERETE,Grunnstøting,65.225,11.941333333333331,,
1990-08-26 22:00:00,THORSHAMMER,Grunnstøting,29.361666666666665,-94.81333333333333,,
1990-07-22 21:00:00,MINERAL,Grunnstøting,65.47399999999999,12.209666666666665,,
1990-06-24 01:00:00,LOBO,Grunnstøting,51.5335,-4.200166666666666,,
1990-02-21 00:00:00,KARMØY-GLIMT,"Fartøyet er savnet, forsvunnet",59.44999999999999,5.883333333333333,1.0,0.0
1990-08-13 11:00:00,NORDHORDLAND,"Kontaktskade, Kaier, Broer etc",59.666666666666664,5.433333333333333,,
1990-08-05 05:00:00,OCEAN LORD,Kollisjon,37.46666666666666,128.6,,
1990-08-05 05:00:00,TIMUR LIGHT,Kollisjon,37.46666666666666,128.6,,
1990-07-04 17:00:00,ULLENSVANG,"Kontaktskade, Kaier, Broer etc",59.99999999999999,5.333333333333333,,
1990-06-24 09:00:00,PENDLAR,Brann/Eksplosjon,69.63333333333333,18.03333333333333,,
1990-04-16 13:00:00,ULLENSVANG,"Kontaktskade, Kaier, Broer etc",59.99999999999999,5.333333333333333,,
1990-02-22 10:00:00,ATLANTIC,Arbeidsulykke/Personulykke,62.47499999999999,6.1499999999999995,0.0,1.0
1990-08-12 05:00:00,LANGSKJÆR,Brann/Eksplosjon,68.98433333333332,17.251166666666666,,
1990-08-11 14:00:00,BÅTSERVICE IX,Kollisjon,59.916666666666664,10.749999999999998,,
1990-08-11 14:00:00,Seilbåt,Kollisjon,59.916666666666664,10.749999999999998,,
1990-08-10 07:00:00,MØGSTERFJORD,Arbeidsulykke/Personulykke,69.46666666666665,18.399999999999995,0.0,2.0
1990-08-06 23:00:00,SEA SPIRIT,Kollisjon,35.88333333333333,-5.949999999999999,,
1990-08-06 23:00:00,HESPERUS,Kollisjon,35.88333333333333,-5.949999999999999,,
1990-07-22 14:00:00,HUGIN,Grunnstøting,69.0505,16.566666666666666,,
1990-07-08 19:00:00,POLARSILD,Arbeidsulykke/Personulykke,70.58416666666666,23.6505,0.0,1.0
1990-01-22 17:00:00,REINSBÅEN,Arbeidsulykke/Personulykke,68.78333333333333,14.466666666666667,1.0,0.0
1990-08-21 03:00:00,WEST GAMMA,Kantring,54.934664999999995,6.633329999999999,0.0,11.0
1990-08-03 03:00:00,VARG,Grunnstøting,69.88333333333333,28.766666666666662,,
1990-06-27 16:00:00,LYSNINGEN,Grunnstøting,70.0505,21.717333333333332,,
1990-05-08 01:00:00,LILL TONE,Grunnstøting,70.95033333333333,25.83433333333333,,
1990-07-03 04:00:00,BOW EAGLE,Brann/Eksplosjon,51.06666666666666,3.7166666666666663,,
1990-07-30 01:00:00,HILDA KNUTSEN,Annen ulykke,51.11666666666666,1.5,,
1990-07-30 05:00:00,SANDER,Grunnstøting,59.28833333333333,4.901666666666666,,
1990-08-27 02:00:00,L-25448,Kollisjon,59.383333333333326,5.288333333333332,,
1990-08-27 02:00:00,SULEVÆR,Kollisjon,59.383333333333326,5.288333333333332,,
1990-07-07 10:00:00,HYEN,Annen ulykke,58.099999999999994,8.2,,
1990-07-07 08:00:00,EL DELANTERO,Brann/Eksplosjon,51.93416666666666,3.9006666666666665,0.0,2.0
1990-06-15 21:00:00,TAMARITA,Arbeidsulykke/Personulykke,32.78333333333333,-79.00916666666666,1.0,0.0
1990-06-06 16:00:00,NORMAND DROTT,Arbeidsulykke/Personulykke,56.58333333333333,3.2499999999999996,0.0,1.0
